Terminal log file
Date: 22.06.2022 - 16:08:56
-----------------------------------------------
-64,TRIDENT,109,51.07,4.09,33.15,33.84,0.79,-0.04,0.63,1.01,-2.32,15.76,-6.49,-112.00,65.82,-308.72,334.95,15.40,-18.65,168.43,101.08
-63,TRIDENT,110,51.53,4.09,33.13,33.84,0.74,-0.04,0.66,1.00,0.92,9.69,-7.63,-112.45,65.37,-307.37,333.76,15.31,-18.32,168.38,101.08
-61,TRIDENT,112,52.44,4.09,33.15,33.85,0.79,-0.05,0.65,1.02,-0.17,-9.25,-7.16,-112.00,64.32,-307.52,333.55,15.32,-18.89,167.93,101.08
-63,TRIDENT,113,52.90,4.09,33.15,33.87,0.79,-0.04,0.65,1.02,-3.57,-13.88,-6.49,-112.30,64.02,-309.02,334.97,15.23,-19.34,167.66,101.08
-61,TRIDENT,114,53.36,4.09,33.15,33.88,0.78,-0.04,0.66,1.03,-3.04,10.55,-4.40,-114.40,64.92,-309.02,335.86,15.34,-19.97,167.05,101.08
-68,TRIDENT,115,53.82,4.09,33.15,33.88,0.71,-0.04,0.66,0.97,-2.95,-0.72,-4.78,-111.55,64.17,-307.67,333.51,15.41,-21.05,166.86,101.08
-70,TRIDENT,116,54.28,4.09,33.15,33.88,0.73,-0.10,0.57,0.93,-5.82,-12.35,-7.25,-112.30,65.52,-309.02,335.26,15.38,-21.21,166.57,101.08
-64,TRIDENT,117,54.74,4.09,33.15,33.90,0.77,-0.05,0.64,1.01,-1.24,-10.89,-8.11,-112.60,64.92,-307.82,334.14,15.40,-21.82,166.42,101.08
-61,TRIDENT,118,55.19,4.09,33.15,33.90,0.77,-0.04,0.64,1.00,-3.04,5.18,-1.82,-112.45,64.77,-308.57,334.75,15.30,-22.11,166.24,101.08
-59,TRIDENT,119,55.65,4.09,33.15,33.91,0.74,-0.05,0.66,1.00,-3.13,-7.21,-8.58,-112.75,65.37,-308.87,335.25,15.46,-22.25,166.08,101.08
-56,TRIDENT,120,56.11,4.09,33.15,33.93,0.74,-0.05,0.66,1.00,-2.14,0.21,-3.44,-110.65,65.07,-308.87,334.49,15.55,-22.61,165.91,101.09
-57,TRIDENT,121,56.57,4.09,33.15,33.93,0.70,-0.04,0.67,0.97,-2.41,-45.66,-5.54,-111.85,65.07,-308.27,334.33,15.52,-22.03,165.95,101.08
-61,TRIDENT,122,57.03,4.09,33.18,33.95,0.75,-0.05,0.66,1.00,-0.26,-11.57,-1.44,-111.70,65.22,-308.42,334.45,15.82,-23.12,165.53,101.08
-61,TRIDENT,123,57.49,4.09,33.18,33.95,0.78,-0.05,0.66,1.03,-3.39,13.44,-1.82,-112.75,65.07,-310.07,336.29,16.05,-24.30,165.01,101.08
-61,TRIDENT,124,57.94,4.09,33.18,33.95,0.67,-0.06,0.66,0.95,1.54,-16.11,-4.02,-112.60,65.52,-308.42,334.81,16.05,-23.86,165.08,101.09
-76,TRIDENT,125,58.40,4.09,33.18,33.96,0.75,-0.05,0.65,0.99,-1.07,0.60,-0.29,-111.55,65.07,-308.27,334.23,16.16,-23.32,165.17,101.08
-67,TRIDENT,126,58.86,4.09,33.18,33.97,0.76,-0.05,0.66,1.01,3.33,11.80,-1.82,-112.45,63.27,-307.07,333.08,16.00,-22.63,165.54,101.09
-71,TRIDENT,127,59.32,4.09,33.20,33.98,0.75,-0.05,0.65,1.00,2.35,0.03,5.24,-112.15,66.87,-308.87,335.34,16.04,-22.99,165.63,101.09
-73,TRIDENT,128,59.78,4.09,33.20,33.98,0.76,-0.05,0.65,1.00,0.11,-1.92,9.15,-112.60,65.82,-308.42,334.87,15.85,-22.75,165.78,101.08
-69,TRIDENT,129,60.23,4.09,33.20,33.99,0.76,-0.05,0.66,1.00,5.21,-7.24,4.85,-112.00,66.12,-309.02,335.28,15.70,-22.40,165.89,101.08
-67,TRIDENT,130,60.69,4.09,33.20,34.00,0.75,-0.05,0.65,1.00,-1.79,4.55,3.91,-112.90,66.12,-306.93,333.65,15.74,-22.02,165.88,101.08
-70,TRIDENT,131,61.15,4.09,33.20,34.01,0.74,-0.04,0.65,0.99,1.45,-2.98,-0.87,-111.70,66.12,-308.42,334.63,15.92,-21.77,166.05,101.08
-66,TRIDENT,132,61.61,4.09,33.20,34.02,0.76,-0.04,0.65,1.00,0.37,14.23,1.53,-113.05,65.37,-307.67,334.24,15.99,-21.87,166.00,101.08
-59,TRIDENT,133,62.07,4.09,33.20,34.02,0.78,-0.04,0.65,1.02,4.67,24.73,1.71,-112.90,66.12,-308.42,335.03,16.21,-22.12,165.67,101.08
-57,TRIDENT,134,62.53,4.09,33.20,34.03,0.82,-0.05,0.65,1.04,1.18,-38.35,-8.02,-111.85,65.37,-308.87,334.95,16.23,-21.64,165.54,101.08
-56,TRIDENT,135,62.98,4.09,33.20,34.04,0.87,-0.07,0.51,1.01,-1.86,90.43,0.00,-113.05,61.18,-310.67,336.22,16.13,-20.99,165.57,101.08
-58,TRIDENT,136,63.44,4.09,33.20,34.05,0.83,-0.04,0.68,1.07,-4.38,10.84,-4.11,-112.45,65.97,-307.37,333.88,15.76,-16.93,166.89,101.08
-62,TRIDENT,137,63.90,4.09,33.20,34.06,0.74,-0.04,0.66,0.99,-5.19,9.47,-4.87,-112.60,65.52,-307.82,334.26,15.54,-15.53,167.32,101.08
-56,TRIDENT,138,64.36,4.09,33.22,34.07,0.88,-0.16,0.68,1.13,-0.43,-30.90,-9.73,-112.45,65.37,-309.17,335.42,15.69,-15.52,167.22,101.08
-53,TRIDENT,139,64.82,4.09,33.20,34.07,0.85,-0.04,0.58,1.03,-4.38,-16.70,-5.05,-111.25,65.07,-307.67,333.58,15.76,-15.82,166.89,101.08
-52,TRIDENT,140,65.28,4.09,33.22,34.08,0.58,-0.07,0.65,0.88,1.89,-15.85,-6.02,-111.85,66.57,-308.27,334.63,16.00,-15.83,166.69,101.08
-56,TRIDENT,141,65.73,4.09,33.25,34.09,0.66,-0.02,0.68,0.95,-4.29,4.44,1.15,-111.40,65.22,-307.82,333.80,16.06,-16.55,166.30,101.09
-61,TRIDENT,142,66.19,4.09,33.25,34.09,0.75,-0.04,0.66,1.00,4.05,29.39,-2.58,-112.30,65.82,-309.02,335.32,16.04,-16.16,166.28,101.08
-61,TRIDENT,143,66.65,4.09,33.25,34.11,0.72,-0.05,0.68,0.99,4.05,5.91,2.76,-113.65,67.17,-308.27,335.35,16.14,-16.49,166.28,101.08
-58,TRIDENT,144,67.11,4.09,33.25,34.12,0.77,-0.05,0.65,1.01,5.92,-8.89,-3.15,-112.60,64.92,-308.42,334.69,16.28,-16.72,166.38,101.08
-61,TRIDENT,145,67.57,4.09,33.25,34.11,0.75,-0.05,0.65,0.99,4.67,-8.29,3.82,-113.20,65.82,-308.72,335.35,16.35,-17.08,166.48,101.08
-69,TRIDENT,146,68.02,4.09,33.25,34.12,0.76,-0.05,0.65,1.00,5.76,11.50,2.00,-112.45,65.07,-308.27,334.54,16.45,-17.40,166.57,101.07
-61,TRIDENT,147,68.48,4.09,33.25,34.13,0.75,-0.05,0.65,1.00,-1.42,-1.47,6.58,-112.45,65.97,-308.27,334.71,16.43,-18.05,166.38,101.08
-61,TRIDENT,148,68.94,4.09,33.25,34.14,0.71,-0.05,0.67,0.98,-1.24,18.37,3.44,-111.10,64.92,-308.12,333.92,16.37,-18.13,166.15,101.08
-65,TRIDENT,149,69.40,4.09,33.25,34.15,0.72,-0.04,0.67,0.98,-0.35,-15.07,7.15,-112.75,65.37,-306.18,332.76,16.40,-18.92,166.10,101.08
-65,TRIDENT,150,69.86,4.09,33.27,34.16,0.65,-0.02,0.71,0.96,-6.08,28.99,-3.05,-113.95,66.27,-306.78,333.90,16.36,-18.37,166.15,101.08
-65,TRIDENT,151,70.32,4.09,33.27,34.16,0.75,-0.05,0.67,1.00,-0.43,2.79,0.47,-112.45,66.27,-307.37,333.94,16.33,-17.95,166.29,101.08
-67,TRIDENT,152,70.77,4.09,33.25,34.17,0.74,-0.05,0.66,1.00,-3.92,-7.44,-0.76,-112.60,67.02,-307.52,334.28,16.41,-18.37,166.06,101.08
-65,TRIDENT,153,71.23,4.09,33.27,34.18,0.71,-0.05,0.67,0.97,1.80,-12.37,2.09,-112.15,66.27,-308.27,334.67,16.55,-18.16,166.12,101.08
-62,TRIDENT,154,71.69,4.09,33.25,34.18,0.77,-0.04,0.64,1.00,-0.26,-31.86,-2.20,-112.60,65.52,-308.42,334.81,16.62,-18.01,166.14,101.08
-67,TRIDENT,155,72.15,4.09,33.27,34.19,0.82,-0.03,0.59,1.01,4.49,-6.29,2.47,-114.10,62.82,-309.02,335.35,16.80,-17.82,166.13,101.08
-58,TRIDENT,156,72.61,4.09,33.27,34.20,0.91,-0.05,0.56,1.07,2.70,-15.95,-6.40,-111.85,65.07,-309.77,335.72,16.96,-18.11,165.81,101.08
-53,TRIDENT,157,73.07,4.09,33.27,34.20,0.83,-0.04,0.61,1.03,0.92,-18.66,-9.07,-112.60,64.62,-307.82,334.08,16.90,-17.89,165.69,101.08
-63,TRIDENT,158,73.52,4.09,33.25,34.21,0.67,-0.04,0.64,0.93,-1.24,-20.18,-6.20,-112.75,64.47,-307.97,334.24,16.85,-17.42,165.68,101.08
-57,TRIDENT,159,73.98,4.09,33.27,34.22,0.76,-0.04,0.65,1.00,-1.15,-7.25,-7.34,-112.15,65.37,-308.27,334.49,17.01,-17.68,165.38,101.08
-58,TRIDENT,160,74.44,4.09,33.27,34.23,0.34,-0.13,0.53,0.64,-18.00,-43.66,-30.81,-111.55,68.97,-307.97,334.74,16.98,-17.18,165.20,101.08
-54,TRIDENT,161,74.90,4.09,33.27,34.22,0.40,-0.45,0.81,1.01,-18.46,22.61,21.36,-110.06,77.07,-307.67,335.73,16.78,-17.23,162.88,101.08
-54,TRIDENT,162,75.36,4.09,33.27,34.24,0.31,-0.09,0.73,0.80,-0.26,-30.82,-4.58,-109.16,81.27,-306.78,335.60,15.80,-15.83,163.66,101.08
-57,TRIDENT,163,75.82,4.09,33.30,34.24,0.59,-0.10,0.83,1.03,-1.07,-23.30,-3.53,-106.31,76.32,-306.93,333.66,15.88,-15.71,163.73,101.08
-55,TRIDENT,164,76.27,4.09,33.27,34.26,0.56,-0.06,0.82,1.00,-1.69,-12.96,-5.44,-104.96,76.77,-307.37,333.75,15.77,-15.19,163.62,101.08
-53,TRIDENT,165,76.73,4.09,33.30,34.26,0.51,-0.13,0.84,0.99,0.20,1.44,0.00,-102.26,79.77,-304.38,330.85,15.65,-15.10,163.64,101.08
-60,TRIDENT,166,77.19,4.09,33.30,34.28,0.54,-0.01,0.86,1.02,1.45,9.95,-1.73,-106.16,90.86,-295.98,327.31,15.98,-16.07,163.27,101.09
-57,TRIDENT,167,77.65,4.09,33.30,34.28,0.52,-0.07,0.84,0.99,3.33,-2.21,0.56,-112.30,84.42,-296.43,328.04,16.03,-15.82,163.57,101.08
-55,TRIDENT,168,78.11,4.09,33.30,34.29,0.49,-0.13,0.82,0.97,-0.26,7.98,7.62,-112.75,83.97,-298.98,330.38,16.20,-15.64,163.87,101.08
-63,TRIDENT,169,78.56,4.09,33.30,34.29,0.50,-0.11,0.83,0.98,3.33,12.55,6.76,-112.75,83.07,-298.98,330.15,16.16,-16.04,164.02,101.08
-59,TRIDENT,170,79.02,4.09,33.32,34.31,0.48,-0.14,0.89,1.02,-1.15,-1.36,1.33,-113.20,83.52,-297.93,329.47,16.04,-15.80,164.14,101.08
-60,TRIDENT,171,79.48,4.09,33.30,34.29,0.53,-0.12,0.84,1.01,-0.98,16.03,-2.67,-113.65,83.97,-298.08,329.88,16.08,-16.20,163.79,101.08
-57,TRIDENT,172,79.94,4.09,33.30,34.31,0.51,-0.12,0.85,1.00,-1.15,6.29,2.29,-112.60,82.92,-298.23,329.39,15.96,-15.36,163.93,101.08
-67,TRIDENT,173,80.40,4.08,33.30,34.32,0.51,-0.13,0.88,1.02,-0.26,-4.75,-3.44,-112.75,83.07,-297.78,329.07,15.93,-15.94,163.77,101.08
-60,TRIDENT,174,80.86,4.08,33.30,34.33,0.52,-0.14,0.90,1.04,4.41,-0.11,1.24,-110.21,82.02,-298.23,328.35,16.12,-15.62,163.94,101.08
-70,TRIDENT,175,81.31,4.08,33.30,34.34,0.51,-0.12,0.85,0.99,1.08,0.47,-0.38,-106.01,78.12,-309.62,336.46,16.13,-15.06,163.91,101.08
-71,TRIDENT,176,81.77,4.08,33.30,34.34,0.52,-0.11,0.84,0.99,4.58,10.43,1.62,-106.31,77.82,-308.12,335.11,16.19,-13.89,164.32,101.08
-60,TRIDENT,177,82.23,4.09,33.32,34.36,0.52,-0.11,0.85,1.00,3.33,-14.69,-4.96,-106.61,77.22,-309.62,336.44,16.38,-12.91,164.33,101.08
-57,TRIDENT,178,82.69,4.08,33.32,34.37,0.52,-0.11,0.85,1.01,4.95,-4.55,0.85,-106.46,79.47,-307.97,335.40,16.55,-12.32,164.34,101.08
-60,TRIDENT,179,83.15,4.09,33.32,34.38,0.52,-0.12,0.85,1.00,3.86,-6.78,-0.67,-105.26,77.97,-308.57,335.23,16.78,-13.00,164.16,101.08
-58,TRIDENT,180,83.61,4.08,33.32,34.38,0.52,-0.12,0.85,1.00,3.42,2.32,-7.07,-106.31,78.12,-309.02,336.01,16.82,-12.97,163.95,101.08
